Assignment_View_Quantidade_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Evadido
0.21594152273174014;0.7254201137019407;-0.20171203648401126;-0.2587116970853601;-0.2076913234942909;-0.10699674844198623;0
-0.08367375226452475;-0.5221267832215638;-0.18223335999783596;-0.4758728895317112;-0.13609065724723513;-0.0884535814253058;1
0.5640644831845311;0.059792332333920103;-0.07019725447966754;-0.47714255382344006;0.11054499286874535;0.506582145494799;1
0.8154635538876607;-0.30052677100380765;0.048969877895742184;1.0583956713433176;0.3210106510788439;0.38299736338000845;0
0.4734750409075812;-0.03195986453139931;-0.29577009600586623;0.07254120174486847;0.7695512250978951;-0.1335327807765899;0
-0.8188205000078844;-0.5737647134268232;-0.6647770487522033;-0.582061319075507;-0.6971742245702407;-0.8545993679792417;1
0.5091543889821181;0.7152667732289855;0.2765048269277162;-0.04435277524996242;0.6738931722932386;0.03261518324195348;1
1.5586631058545166;0.12644059938353547;0.7880110752852834;0.8345503824055719;0.7885019889962431;0.2902253502287508;0
-0.32063769670986775;0.21018014207878233;-0.43718463127882096;-0.14954683193933122;0.42580425020433393;-0.16798818022592937;1
0.05866332576955885;0.5496861606291025;0.17552103572210928;-0.5928783941227815;0.32954904878250274;0.19101956032632547;1
0.7336072365536601;-0.36558167533992414;0.4575021850786531;-0.040848448652927416;-0.011343444965531052;0.5189845957383;1
0.4931664105051062;-0.1322021823758892;0.5608697969235492;0.39297875247272684;0.7543921042284462;0.48800527965071194;0
0.5621317304690551;1.5967662542789656;0.9494687962344326;0.0546305093944755;0.7939596025626716;0.9280545408453944;0
0.0619976531671207;2.221676343955553;-0.7214189440423998;-0.6963192060063855;-0.826929045268081;-0.31737675085920297;0
0.6465136716024742;4.2509915705411085;0.8484184738884815;-0.3914005750561732;0.7523565502290318;1.2073907138488758;0
0.2609090847045766;0.015379914111060843;-0.6878473289842234;-0.6887289985296501;-0.6553213038119542;-0.39907463880757865;1
2.2684118508678797;4.702390697046027;0.6911306542523704;0.4905989406384954;2.2352104018919663;1.17927152297371;0
1.3392373346999484;-0.2991472959900604;2.543733787018784;0.3782281500959275;1.1929155107302776;1.2161270701799543;1
0.11896645316691734;0.43013305735717866;0.28080757106658044;1.6005822175211406;-0.3418226564493933;0.03584253513133043;1
0.700607923648668;-0.1941213132188513;1.7110669986925684;2.35407078024963;1.1724710153787603;1.3755103694169808;0
-0.2656425283515187;-0.4991998040838619;-0.3752069942900447;0.5106097306597137;-0.1460619789914677;0.1375349496592123;0
-0.4968176910808525;0.051159713089710984;-0.11547394552559738;-0.2620600282631883;0.3052161642273717;-0.17698464099744532;0
-0.27803056855351094;0.3214114746384759;0.3259108651202799;0.16904526432019296;1.1852599039898806;0.6258650490694259;0
0.39226273612270574;0.42961945399935064;-0.034188184599175234;-0.6969633032460184;0.011478441688730287;-0.18726533616144075;0
-0.7026548810145173;-0.42764620558788885;-0.4488850040961225;-0.3676369672577745;-0.1502196494641404;-0.032961165339395776;0
-1.0377068740251563;0.4107134321154242;-0.4669263764356598;-0.6994898017448639;-0.5759677129994086;-0.15136306523611692;1
-0.9403355865304138;-0.4268259434805062;0.07815267071949553;0.7201954619940475;0.7117314213608666;0.12547427616685208;0
0.015617148724374655;-0.3253869856452327;-0.16387482882885396;-0.038433835466989405;0.19927063021359284;-0.12321586949304464;0
-0.8708348952436944;-0.16084614665377886;-0.1217444828143247;-0.7000841381274431;-0.589183841592599;0.0011619992439514393;1
-0.6846131308391774;-0.22274372215860874;0.055017043670873914;-0.7014472536809138;-0.25804609074153;0.1269028636890459;1
0.519733873827387;-0.368131608911636;-0.5741987744175638;-0.3585480276467753;-0.21737452742683078;-0.7466093133109631;1
-0.7333665898592141;-0.46020866147855;-0.8014987096615527;-0.3614031563311858;-0.8021010489528941;-0.8403038106245245;0
0.20311977342748944;-0.3425035721543207;0.18823352951614503;-0.15118371229826136;0.08685731500263097;0.509576190114618;0
0.8816638383156808;0.2571438337639015;0.5964904527464269;-0.2663429714799327;1.6563734761897355;0.6106129213113344;0
-1.0198679677273912;-0.635790844363181;-1.0223767582765402;-0.6875626512332014;-1.3592390424597913;-1.0302884402444799;1
0.07312718445756766;0.44387568438106784;0.5417819355449893;0.826187217916371;0.639025710177519;1.1747902033332418;0
-0.6180796340314793;-0.47260350992260025;-0.06212617690952782;-0.5878959705655348;-0.4769401311663045;-0.4638030415512411;1
0.17317521626510027;-0.3316699302683649;-0.4663283914612123;-0.36216728722781644;-0.3407652071561058;-0.29095244765102735;1
-1.186460599807721;-0.6334299319802695;-0.9467816401463078;-0.5805118981980382;-1.0362641747381114;-0.9034022177722254;1
1.0206226603351414;0.022531933983262403;0.6137305791375385;1.3815796545436807;0.7694468824147337;0.2760511417428041;0
0.21749628362294637;-0.3285628838950646;0.16991899524879073;0.28512681489626934;0.6312856525711041;0.9770852714443399;0
-0.42878056628290045;-0.3420999848550319;-0.37466225422179833;-0.14826457264750764;0.3001068724233463;-0.32843273199470685;1
-1.2009562451493645;-0.6465177518188127;-0.9892418884132081;-0.6881270980782701;-1.5841638449086797;-1.0959366707985851;1
2.034221098517139;-0.03042192398433271;1.8050899753620033;2.0308216706412843;1.5472270162550843;1.0845415761334167;0
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
2.184927275255777;0.08014388560945152;0.6178642899543276;1.9322601615171913;1.343255597794029;1.1489174625182508;0
-0.45305242656998146;-0.4337586732066455;-0.541709074550978;-0.5828394113167811;-0.5779190155929814;-0.43357837864920046;0
0.6845532292601669;1.3301324526959917;-0.3230683142287968;0.2889753511474696;0.3659319555552186;0.16270730567423095;0
0.7023752886083114;0.2390501375284756;1.1884424736770431;0.7146631446786567;0.9788564812553533;0.9759167055702582;0
0.35567441535551403;-0.2115992272122953;-0.4506103854480855;-0.03325607685412575;-0.11386584241893011;-0.37810779802912453;1
1.4910837508907722;-0.11333546534066369;1.4161144022760856;0.49814507925604523;0.878595362290209;1.3708489207370922;1
1.6339983571806715;0.8051630357623331;2.2372565472131902;0.8156923401422698;1.0010518489069804;2.1263623532861304;0
0.6892905738153698;-0.4031789611955645;-0.6573461046306607;-0.575532581397862;-0.4316013889305319;-0.7448603017413589;0
-0.6542073645858805;-0.5446749166414082;-0.8014644074912738;0.2969619468335058;-1.0265139808769286;-0.6730494828475918;1
0.13089143173211998;-0.38125141540206336;0.6552687461575779;0.1727851686241197;0.6309775099159463;0.19339796899386946;0
0.43135081640646783;-0.25462539386987265;-0.7089381720962901;-0.3582580937027888;-0.3270798926334936;-0.6154835683868976;0
-0.9143047644380434;-0.5418743686891152;-0.7937143581422543;-0.5811226668092679;-1.029050464549158;-0.7158947649548586;1
-0.53804983534459;-0.4318633648579192;-0.7327190144832036;-0.6918449553214042;-0.2480459076819445;-0.4878873223186573;0
0.2034395965269245;-0.33983107820487607;-0.07910296771969275;-0.5872666524588365;0.42364688511973325;0.18307512420255873;0
0.38851860339079175;-0.3393037586101;0.499157828573916;0.28526011671811413;0.4194082932308839;0.2680233568387066;0
2.0982629907770063;-0.24178096887057585;1.3175404646764841;2.147063403781943;1.552282743777644;0.44098238385364996;0
-0.4605705488738678;-0.5173015380323306;-0.5974953381188245;-0.4721113831758958;-0.6895793554847668;-0.5141608829807555;1
-0.7438691373936763;-0.6181998926731292;-0.9444070649109186;-0.6878756165487826;-0.9120813652562633;-1.0087615316916239;1
-1.2005759511627907;-0.6456563900613705;-1.0746868541003454;-0.6875933401668346;-1.4734104111123865;-1.114311107063425;1
0.11225951931098985;4.301487914045289;0.8568052887677948;-0.39326101939602404;0.5211850431937852;0.8997789427114229;1
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
-1.203109201391928;-0.6479231672306139;-1.0739528836181362;-0.6873351015318101;-1.5833716227404364;-1.1262966452979157;1
0.11075683208621312;-0.501078789270143;0.25359914624536106;-0.3705155935236961;0.08243212787382999;0.33365175969680616;1
0.9061659432674575;-0.3638894305075704;-0.20638887137907314;-0.2535628179027398;0.774987449342323;-0.18447543801978075;0
0.9067031584926585;0.21937016997498146;1.9915559341364182;0.8174053209681887;1.6387119434106632;0.7848290969836204;1
2.3393345340710434;-0.32225739383744645;0.8807743181855194;2.5910701016895548;0.8943495027696069;0.9508964075780809;1
-1.1919389315759203;-0.6380178812335033;-1.040693966308246;-0.6887310004441988;-1.1439481593996892;-1.0543088308328745;1
3.4302561438053867;-0.06600779159398493;1.5467160621322098;0.9461957620837906;1.266893338313638;0.6599659926278421;0
0.940843751588957;0.6273796850275895;3.224755092824135;1.5711148582784027;0.8544430684318949;2.307296116355774;0
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
0.07371001240273689;-0.061755683964979186;1.8107869567730261;0.16149695081746943;0.29612249069946667;0.5130020901633034;0
1.6812561746342518;0.058056358983833434;1.2698252434175683;0.06072327108540537;1.4428909799451373;1.1577212568252853;0
0.9525717552417221;0.49075579465084984;2.790046459899813;1.9009753569728278;1.9495106465923442;2.6421938398716014;0
-0.34139568119920927;-0.45571534176622613;-0.2947501002014774;-0.14812456966522994;0.4100458295731487;-0.44191343898218594;1
-0.01491195465375457;-0.5785173343411003;-0.395638687648066;-0.5809285130683608;-0.4578138179876944;-0.733148899527987;1
-0.5610886879535136;-0.5300342010274179;-0.7634969352535422;-0.6890585179505245;-1.0180585247340406;-0.7668024601579231;1
0.26106768884575277;-0.41138534383038977;-0.5095791053457488;0.2958889502983156;-0.012935064147273884;-0.3540545022566388;1
0.13101344325985514;-0.2623567769342857;0.024130343256361507;0.5052190816766701;1.0750428059582255;0.39176435447311864;0
-0.19309814159721306;-0.4301323520243458;-0.5807949040238045;-0.5806676395598745;-0.6792194212304191;-0.544497209252917;1
-0.9027546343689251;-0.5025865372761062;-0.4694028260324371;0.510579304247732;-0.8191549158713982;-0.31994557352258496;1
-0.7185630366732145;-0.5997574093877988;-0.5596262675433831;-0.03625826724656295;-0.26217185342803573;-0.45252497769571876;1
-0.7185630366732145;-0.5997574093877988;-0.5596262675433831;-0.03625826724656295;-0.26217185342803573;-0.45252497769571876;1
0.3291860910929336;-0.09983579266448804;0.8397986890671251;1.0464447402876798;1.185833027105742;0.3723821605887958;1
-0.5007386980119951;-0.259887622851313;0.6094335309015267;0.06181465072636067;-0.26248930541370447;0.20892615978542856;1
0.21075632374035985;0.38737799940127926;0.06332795983897972;-0.4796935168587755;-0.5517506129732739;0.48625866575019255;0
1.466321644418545;1.1841037439962485;4.517741577585007;5.059709247828169;2.598367521389548;4.236671835326301;0
-0.5596925802835644;-0.4560744575355914;-0.6325518170596823;-0.6898715440214324;-1.12595266795911;-0.9059890353299315;1
-0.8364181587444812;-0.5881283024685363;-0.7679408254767183;-0.6890514779071655;-1.3551616009164829;-0.9874773064868394;1
0.17221424158544907;0.008509420398487968;-0.6961561628239108;-0.5792853733814688;-0.5468014508639021;-0.6096432338445651;1
-1.19576893525154;-0.6419516879515548;-0.9846274120692071;-0.6886933784755171;-1.3642744505807742;-1.0729725774683412;1
-0.380819735331953;-0.5267893593850571;-0.8443486166011209;-0.14021768355332323;-0.5745071767997131;-0.8677514677727981;1
0.7392597192451242;-0.13710010854326382;0.07361570215160648;0.07116350337929649;0.5503042536343827;0.049622461816024394;0
0.011915948467489806;1.2309459750993046;0.5881855413517946;-0.16313610815210858;0.4406733333544648;1.2667769172762966;0
-0.38591751555042336;-0.5276630372490831;-0.9104247443704967;-0.5773224774094621;-0.7909441794134734;-0.9732626086953001;1
0.707325923340188;-0.39308056443858586;-0.3726578540935915;0.07774052314312946;0.1108258586705964;-0.44195419229341987;0
0.44261921583795527;-0.20295606659813317;-0.47270313091467453;-0.5803799508194685;-0.32912369849763623;-0.25847461837294833;1
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
1.9989486730093589;2.5495901126975085;1.2669515509973484;2.7951714117651556;0.8380547566137158;1.363508716343274;0
1.274255804246549;0.19004204231687927;0.059919206356085095;-0.03628022431093035;0.35350423872670494;0.13625145505180217;0
0.4395878827332855;-0.2492643249559089;-0.4672114422102691;-0.36068732852773827;-0.21906245596246252;-0.5598515239860071;0
1.1067689098937448;0.09401555921091556;0.4552240210991789;2.2594306344544757;0.8794296281804623;0.38375629360468655;0
3.307166380582031;0.08022106885125514;3.310537345830001;1.1466895714207368;1.3547187313407465;1.610733100242829;0
-0.33022824552985025;0.11173680717742737;0.12024664580338082;1.1620236490110694;-0.24902456350709795;0.04278803398352548;1
0.8210420632848839;-0.5133160381611469;-0.0026111937096465823;-0.25601684499678123;0.7646177715259751;0.14848538885632298;1
0.24474970186658193;-0.5356314785274046;-0.3046644083936775;-0.3609379316948774;-0.8932198101701837;-0.459375069724706;1
0.06711280206420005;-0.4653552158357149;-0.44227875623814733;-0.689147592299556;-0.8917811683872914;-0.7028085114341087;1
0.8708931005029025;2.1015756715256746;0.939997510487947;0.5984602849815206;1.9050482771604806;1.7241801722734305;0
-0.02594131395662705;-0.508038391686998;-0.6280595758841151;-0.6879578891859255;-0.8943152914195704;-0.6720924315256822;1
-0.05875717405722757;-0.3097057328970155;-0.1137404043410537;-0.36958398371845164;0.5257365376837898;0.22476832824871967;1
-0.9878938334158166;-0.3050256270429057;-0.7131907461554629;-0.6930506853299336;-0.8054884218044037;-0.7161988475095695;1
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
3.1839620946459015;-0.1499523608633794;1.8871128307379457;-0.04654345901457213;1.0293821735957498;1.9925355671260483;0
-0.8284976074632544;-0.5762847194385412;-0.730454774678821;-0.6905905525111784;-1.2486764597354905;-0.5451483548480591;1
1.5277017560362984;-0.18980466172970767;-0.1119803431124312;-0.25146635280429175;0.6860932976417772;-0.17829927776096785;1
-0.7400410313177199;-0.6147808636152714;-0.9029950328053715;-0.6885746775768332;-0.8026722893348315;-0.9605646518268208;1
-1.005568497912637;-0.6254378851036719;-0.6546050336240753;-0.691499639686773;-1.1426628679685065;-0.8882657985666171;1
-1.1906987590338531;-0.5617135775614005;-0.9129969124037665;-0.5802918141776388;-1.3645276636120172;-0.918970989032078;1
-1.2057970302679228;-0.650075785704858;-1.085467247545104;-0.6869951224837318;-1.69332896426199;-1.1278856133736777;1
-0.6276231346213894;-0.4000682527216103;-0.35006106214171406;-0.6947435456839582;-0.8032116353350889;-0.3778561602869017;1
-0.6029474677112622;-0.04130621828554024;0.024929014469848666;-0.699638565420266;-0.577149309837759;-0.31719983063462154;1
-0.9073143020647901;-0.6110228661039483;-0.8143451545748893;-0.6911779042364125;-0.5898500732780559;-0.7500850040863511;1
-0.7461210394618771;-0.5841380906387692;-0.7594780378574354;-0.6888185747114477;-1.242309567586526;-1.0290101723994263;1
-1.0988842945290953;-0.5930341089598052;-0.8380149458601233;-0.6902575632393089;-1.2530256970407292;-0.8909153694257117;1
0.15904051982052195;1.2306156953630556;0.16734835344392382;1.0493846894325707;0.22996519745526028;0.3115454518192977;1
-0.4363627692516466;-0.19552242658646013;-0.5012026580250203;-0.2561662136508004;-0.13419615722313114;-0.39044957547162223;1
0.8486660137599427;-0.12119636841185591;0.5089103311762133;0.1762275325639614;1.0993455910300793;0.08049135225483342;0
0.9483509320348988;2.156707909652364;1.8182006873810652;0.5949223258312188;0.6970886543162534;1.2073050703101362;1
-0.20820314086131614;-0.3370307546921322;0.559915520482356;0.1697677027785144;1.059351250464725;0.6251558937770737;1
0.31922062238490667;1.1369077598714095;1.3194380279612212;1.5820474592972693;2.3024135814908577;1.1527386916035767;0
0.08437615559650102;-0.3775972781692825;-0.5801255613447741;-0.1424019584635024;-0.012437826766619448;-0.5829851410953317;1
-0.2538655658230912;0.9169267578904696;0.7257587477297573;0.16310408167080587;0.6407686351592294;1.4902208727442496;0
-1.1061340869092666;-0.6378900153260759;-0.933837340481631;-0.688761313892399;-1.3623473882633388;-1.0347947857234705;1
-0.5413732359063985;-0.5195529234064326;-0.43144130953805365;0.40157243855009245;-0.4804545922113798;-0.1856373114412669;1
0.934012766340907;-0.19554879043149356;0.7002659223676504;0.3943579088474131;0.7644950700963649;0.4535088395726487;1
-0.5816688775704683;2.736905320636316;0.22522297013004694;-0.38395158473123325;0.14441359667885814;0.1394099887936267;1
-0.7269973540561974;-0.45629026587798094;-0.8121213094509436;-0.14293641064374757;-0.4734427842100224;-0.7950982388672361;1
-0.4757680490981694;-0.15663768791637936;0.1391799599454367;-0.2661682319945759;1.1754241198729858;0.15857651044936094;1
0.10863043635200458;0.1340642903402549;-0.18979110910364455;-0.14752490978842342;-0.11377034595563287;-0.37253801075556425;1
-0.7087429037559143;-0.5154455312451944;-0.309398608858832;-0.1485207269962751;-0.26222222991439703;-0.322795210955945;1
-0.5199732290428072;-0.3488177901093501;-0.10843056575281387;-0.15022412514874883;-0.14502089174985938;-0.24607410478216685;0
-0.2414681197475011;-0.32588068964920963;0.08381386158873613;-0.58969113003945;0.19363662544537788;-0.2089714000052617;1
0.1762830324215604;-0.25647890043205845;-0.5099862935705175;-0.47130322339739017;-0.11508854490771046;-0.6521884026269156;1
0.7464934513851323;-0.2922737899384702;0.12889057955855948;0.7276066432156965;1.3144554195694427;-0.19102884678935828;0
-0.19438742365261136;-0.5848361023226514;-0.5511048238143769;-0.6900072933996529;-0.46097487187876923;-0.773102908946091;1
-0.8691027391003394;-0.46449532982055475;-0.4305246392775094;-0.4789364805249667;0.39583472772488276;-0.2247239474499931;1
-0.8042461649597952;-0.3789314469538734;-0.595466626039612;0.2921755376746697;-0.2586261813296995;-0.6831812998727893;0
0.5106390967378793;-0.23404484173902193;0.759183050692007;1.5939482620730612;1.397591728572546;1.3044493665405943;0
-1.0871762810845365;-0.6221612654570251;-0.8736703371318415;-0.5816135622117595;-0.5939336533992421;-0.9144169844682735;1
-1.1994618181095478;-0.64509235157243;-1.026169167066424;-0.6880220733081233;-1.473780139613645;-1.1081464834461956;1
0.41895572371037526;0.4046282089595176;0.1596773760338458;0.613189669732031;1.2096227215836322;0.18728697999731547;0
-0.2612523219658685;-0.4227352208474413;-0.6730319445386443;-0.034594998220481205;0.5275942449380782;-0.7147682872278366;1
-1.1061727866999524;-0.637026441437794;-1.0436736062015517;-0.688041530164591;-1.2515077392363338;-1.0429541294257687;1
0.15768120181422196;0.10600182853882309;0.47390825692725635;-0.2672569513636822;1.0839050732861102;0.5662819935166289;0
-0.8904611470008187;-0.33311618625793654;-0.5168419280686442;-0.47598719430607295;-0.5881872400936728;-0.47185857783519203;1
-1.0953174508781183;-0.6278551209830727;-0.7689701881530073;-0.5816762844799658;-1.1460668912174907;-0.7534573145136465;1
-1.1875450928267424;-0.5964662470669055;-0.7674694303367847;-0.6911514128138995;-1.3663541174148002;-0.8561364349540947;1
-1.1997932535579445;-0.6449098951548079;-1.0506444639141201;-0.6878540196773867;-1.4737564822980023;-1.089498890550725;1
-0.17727005853218486;-0.41713347536084494;0.009151879323644654;-0.14872605628974295;-0.8011264732840973;0.19053692901365815;0
0.4233890791026752;2.7280711455073368;0.4902360538269501;-0.16614301842519252;1.2614365898598834;1.0133286321241002;0
-0.788814208261477;-0.5499752998209181;-0.2236213677475006;-0.15033592704937213;0.0636791071820838;-0.30657609210966064;1
-1.1752102507729774;-0.5860379231839371;-0.6085608048370217;-0.5840912686583608;-1.0394404747156076;-0.6479277179605962;1
-0.44674686114791873;-0.4291779615106608;-0.6480459406360809;-0.47317970851092117;-0.1372710632551545;-0.481777927958562;0
-0.9997414155909781;-0.5054285488402263;-0.7085595084172827;-0.6918183222288182;-1.029901363056467;-0.8055071999615033;1
-0.6492250001891573;-0.45896986213500535;-0.886293414398036;-0.5789940296728968;-0.9071946822221915;-0.9235348764102057;1
-0.6785971958417167;0.12152403749235617;-0.15502472009713356;-0.7003483541931732;-0.13559180550366803;-0.15126799127917068;1
-0.15567089492862254;-0.3599559349232021;-0.40909484161444365;-0.1479263387227497;0.634720738985133;-0.005541093240811;0
-0.029299580995479108;0.09124147503984183;-0.050763870539116115;-0.2632644274866294;1.3053725744648004;0.1682498992452103;1
0.5970063856206435;4.233277896860407;1.7145191903777444;0.6933379776006997;1.612053990646362;1.9140767571127628;0
-1.0784505271212317;-0.5759494682904615;-0.47273552569594934;-0.6949302045522521;-0.8172900097250512;-0.6220850643784794;1
-0.5411237985795231;-0.5905428312906766;-0.45397615692622295;-0.6931467907096974;-0.36268059548415826;-0.6531731113430763;1
2.079791470023658;-0.34051384316659083;0.8423406801260551;-0.4771207011726228;0.6858700174904933;0.5460369116665774;1
0.36870987035574676;-0.24424591117398342;-0.3376856628305878;0.4029361294554541;0.5425330534157068;-0.41714038728374025;1
-1.2030838146575236;-0.6478709070527895;-1.0739772377242351;-0.6873403124022014;-1.5833897608341547;-1.1238517191658832;1
4.557084436007414;0.5235701158251816;1.1048143336553737;1.5042843053040522;0.10314924410684809;0.8202935088720323;1
-0.479642095190116;-0.6095314689704974;-0.797140396704461;-0.6876177851871854;-1.1265538151669428;-0.8680941413399095;1
0.7124990142871288;1.8480789134292193;0.1308121734707091;-0.04560119630359943;0.2655716996247618;0.42958298562497377;1
0.6309029028804822;-0.26876318258928095;-0.5272831349378067;-0.03252270176164179;0.5522968894246109;-0.33854618916701207;0
-1.1814043470761086;-0.25072295405712863;-0.9297406638575312;-0.690539913827659;-1.3553338645364663;-0.9914367785506562;1
-0.4796810877582386;-0.6103979717463406;-0.8573898798349784;-0.6870979880249103;-1.0152876693434763;-0.9774161289760379;1
0.5598766051955637;-0.19433865727961042;0.7680276474819726;0.7232129172004759;-0.1250934633530573;0.15095251868887494;0
-0.5749337308282232;-0.6188309669120909;-0.9433730168707557;-0.6862503819131825;-1.237062986682454;-1.0168077870466317;1
0.0002007234738108793;-0.5660756049958904;-0.4208629398629968;-0.03500040992527905;0.19678078312990813;-0.35652717951615875;1
0.249441658654999;-0.30626981339182263;-0.5112656603623903;-0.35972113777805875;-0.6636283636711393;-0.749458142316681;0
1.9707927082544865;0.7028356304471036;1.285878657207495;-0.16025775550117835;1.3529762609761284;1.7583482638418544;1
0.9293970937287939;3.2575272947945746;-0.04261721753796588;-0.7046516030422363;0.2018050344806893;0.3385204032197169;1
1.7988689204751385;-0.1876965004748913;0.6111544033928815;0.8394990549640521;0.34980366154645304;0.21205485534840646;1
1.5701019813941173;4.334456019064646;1.8597684431008088;3.1054127363398583;1.5085231399754375;3.1473811120337807;1
0.5522313931596419;0.3859639674789977;0.21579698688751245;-0.6964851412510717;-1.0891877326807635;0.1667793465858845;1
0.6957592542080342;-0.3581423701002501;-0.4463989038893769;-0.5778670813235971;-0.5442514750481159;-0.45243237066824504;0
0.37816218550806846;-0.4146525205243467;-0.14604300856681035;-0.2570851328597527;0.6460210050217011;0.11169119638219219;1
1.271597063898119;0.2327839147696998;0.4453118571376246;-0.696140180235697;-0.5274301148518208;0.4868635561013658;1
-0.9200145930609546;-0.623783109141885;-0.9374147389116531;-0.6888311310949391;-0.9172085233697586;-1.0117826157599505;1
0.6339007987573497;1.1757812813485242;0.6678987709635142;0.05812282690330983;0.7851719737183029;1.2364620484806974;0
-0.028814786887166474;-0.3590272072718328;-0.72643455839539;-0.6869456604198959;-1.1091994772383915;-0.7502457900597946;1
0.16903380174453905;-0.37071429095973973;-0.6017204220515407;-0.6893181073333295;-0.33783272293289013;-0.4516366851284329;1
